session_id,hit_date,hit_time,hit_number,hit_type,hit_referer,hit_page_path,event_category,event_action,event_label,event_value
6215763198822619143.1640273919.1640273919,2021-12-23,61619.0,9,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
6215763198822619143.1640273919.1640273919,2021-12-23,97318.0,20,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
6366821656788584345.1640242447.1640242447,2021-12-23,108530.0,17,event,,sberauto.com/cars/all/mercedes-benz/gls-klasse/2f9c1e1e?rental_page=rental_car,card_web,view_card,,
6460796855495480664.1640289625.1640289625,2021-12-23,93942.0,17,event,,sberauto.com/cars/all/bmw/x3/6a660f0a?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6745180963879563092.1640279899.1640279899,2021-12-23,208148.0,21,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&rental_page=rental_car,card_web,view_card,,
8659509941393560610.1640255431.1640255431,2021-12-23,124593.0,17,event,,sberauto.com/cars/all/bmw/x6/e1f862ea?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
615988441775375952.1640269393.1640269393,2021-12-23,54547.0,19,event,,sberauto.com/cars/all/mini/hatch/b82590a3?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
1273915545338826799.1640288305.1640288305,2021-12-23,60383.0,7,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|fVHJqnfOFSWcsCBViJGr&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YjagTPsykUtMSrHgFPJc|xAEYTlJDbQNwQTLGxICQ|dwfnIkMEwJhmnyojmAoc|lFpAoUqEvHoyZfCNRuCR|nCFNEpzHTPkEkHrVLCIO|rjbbNGNkjGThUJNtsWZQ|LMrFqBghyUPEXjkNAVji|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|YhdYMAYSoTzDKQYzVVMr|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
2432812779678477265.1640246225.1640246225,2021-12-23,110224.0,20,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
5850974403554450659.1640242403.1640242403,2021-12-23,125323.0,24,event,,sberauto.com/cars/all/kia/sorento/c38179cb?rental_page=rental_car,card_web,view_card,,
6458473119274533892.1640268805.1640268805,2021-12-23,100081.0,16,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
7605261204424262684.1640268828.1640268828,2021-12-23,123926.0,20,event,,sberauto.com/cars/all/mini/hatch/b82590a3?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
3639062316219387562.1640255146.1640255146,2021-12-23,493309.0,15,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=rcScqexpyNHshwBMMfPx&rental_page=rental_car,card_web,view_card,,
3845211336154026527.1640246899.1640246899,2021-12-23,51268.0,13,event,CENJYQocGncDfpQMoNnT,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaay93udvx7r7-fyxrauxd1v2qf3obfpdyr2dn9ucwtfconsitlopayfkxsy&external_browser_redirect=true,card_web,view_card,,
3845211336154026527.1640246899.1640246899,2021-12-23,52009.0,16,event,CENJYQocGncDfpQMoNnT,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaay93udvx7r7-fyxrauxd1v2qf3obfpdyr2dn9ucwtfconsitlopayfkxsy&external_browser_redirect=true,card_web,view_card,,
71757502018235017.1640245900.1640245900,2021-12-23,126435.0,15,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
71757502018235017.1640245900.1640245900,2021-12-23,127203.0,19,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
3906780336587320961.1640279682.1640279682,2021-12-23,87121.0,18,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
929285458247318158.1640266472.1640266472,2021-12-23,127489.0,15,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&rental_page=rental_car,card_web,view_card,,
737250078804431268.1640255909.1640255909,2021-12-23,270180.0,16,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
8619357228445479178.1640232897.1640232908,2021-12-23,36413.0,14,event,,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,view_card,,
3156966333326004302.1640206419.1640206800,2021-12-23,50171.0,57,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=DsqwamlMwRgMTyspCjFR|gDchtZpzPhEcUUlQzgsT&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|shhJpwqRdkvQHnFvfjmR|xAEYTlJDbQNwQTLGxICQ|KyVyYBQwERHeTfHuWftp|lFpAoUqEvHoyZfCNRuCR|fmccXPSqeNhVSqZbbyTp|rjbbNGNkjGThUJNtsWZQ|ciiiNxDSAfUjPxsQtTYB|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|YhdYMAYSoTzDKQYzVVMr|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
2506685383945870179.1640269019.1640269019,2021-12-23,470652.0,17,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
2506685383945870179.1640269019.1640269019,2021-12-23,472672.0,22,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
5222159662065160656.1640272335.1640272335,2021-12-23,39418.0,22,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
8136539257256057575.1640274619.1640274619,2021-12-23,155054.0,22,event,,sberauto.com/cars/all/mercedes-benz/glc/f8f3304e?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
3225523116700906120.1640280712.1640280712,2021-12-23,69939.0,20,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
3225523116700906120.1640280712.1640280712,2021-12-23,70247.0,22,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
3574252415068949091.1640254050.1640254050,2021-12-23,154293.0,16,event,,sberauto.com/cars/all/lexus/rx/566d6b75?rental_page=rental_car,card_web,view_card,,
5022329522570432020.1640271381.1640271381,2021-12-23,38735.0,19,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
5990344412977415005.1640219485.1640219485,2021-12-23,119568.0,9,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
8575901973411577475.1640283779.1640283779,2021-12-23,45368.0,18,event,,sberauto.com/cars/all/land-rover/range-rover/77279e6b?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
8375585291431620310.1640279766.1640279766,2021-12-23,93114.0,13,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
8375585291431620310.1640279766.1640279766,2021-12-23,159221.0,20,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
372048008898123377.1640207985.1640207985,2021-12-23,22310.0,12,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=RrhnkuoaqckNtJpAZDzH&rental_page=rental_car,card_web,view_card,,
1201591981156053500.1640215038.1640215038,2021-12-23,69191.0,19,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
1201591981156053500.1640215038.1640215038,2021-12-23,69194.0,21,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
8151253372830535550.1640288139.1640288139,2021-12-23,171517.0,20,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?rental_page=rental_car,card_web,view_card,,
3325984029546919595.1640277709.1640277709,2021-12-23,47071.0,17,event,,sberauto.com/cars/all/bmw/x5/f6bbfae9?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6815432794752434646.1640251869.1640251869,2021-12-23,55526.0,19,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_medium_initial=organic&utm_campaign_initial=okTXSMadDkjvntEHzIjp&utm_content_initial=LLfCasrxQzJIyuldcuWy&utm_term_initial=aXQzDWsJuGXeBXexNHjc&utm_referrer_initial=KhylrWpXEPRRrmpGqwJE&utm_source_initial=dzen&rental_page=rental_car,card_web,view_card,,
6900856352785304545.1640238048.1640238048,2021-12-23,73090.0,18,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
8112474306388444430.1640252688.1640252688,2021-12-23,101297.0,20,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6250602745167103194.1640252636.1640252636,2021-12-23,89295.0,19,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
9195009453155734255.1640212332.1640212332,2021-12-23,436.0,3,event,,sberauto.com/cars/all/bmw/7-serii/399ac530?rental_page=rental_car,card_web,view_card,,
828402655058771844.1640284037.1640284037,2021-12-23,89629.0,16,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
8186632757909403286.1640248981.1640248981,2021-12-23,281392.0,16,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
3750243879753098158.1640272208.1640272208,2021-12-23,65306.0,12,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
5361544579319647592.1640287592.1640287592,2021-12-23,107118.0,14,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?rental_page=rental_car,card_web,view_card,,
695904112272630243.1640209494.1640209494,2021-12-23,26266.0,13,event,,sberauto.com/cars/all/peugeot/traveller/4c1dd8b7?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|nyJQufAIRtHFpfdZHSnK&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|vFJYCsaLubDpnYloeEEP|xAEYTlJDbQNwQTLGxICQ|ihzSLoPCnXFXviyXtUhk|lFpAoUqEvHoyZfCNRuCR|RwOPMHQvcpoxYVZosxSX|dtYJKUplNmmKCOfiziff|wtdAydPFeYlxHioycsEq|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|htxLmqvAkmISCliXGMzb|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
6697238872474264204.1640244010.1640244010,2021-12-23,175215.0,21,event,gpRXZHPETHzVJlmMhwid,sberauto.com/cars/all/bmw/x3/6a660f0a?utm_source_initial=dzen&utm_medium_initial=organic&utm_campaign_initial=okTXSMadDkjvntEHzIjp&utm_content_initial=LLfCasrxQzJIyuldcuWy&utm_term_initial=aXQzDWsJuGXeBXexNHjc&utm_referrer_initial=gpRXZHPETHzVJlmMhwid&rental_page=rental_car,card_web,view_card,,
236249101573087317.1640292792.1640292792,2021-12-23,112389.0,19,event,,sberauto.com/cars/all/audi/a3/088f5fa8?rental_page=rental_car,card_web,view_card,,
1187487192585096450.1640263001.1640263001,2021-12-23,313110.0,23,event,,client.sap.sberauto-team.com/cars/all/bmw/x5/eb8e77ee?utm_content_initial=&utm_medium_initial=third_medium&utm_source_initial=third_source&utm_campaign_initial=&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
1287228294688939347.1640242514.1640242514,2021-12-23,215908.0,21,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
2123720892671639578.1640284200.1640284200,2021-12-23,309901.0,21,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|qngiJQKcRremsAJnZbvx&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|FbLFbRPHmkXzRVZGVMml|xAEYTlJDbQNwQTLGxICQ|UfTTPxcoqsUGiUaNbCPg|lFpAoUqEvHoyZfCNRuCR|YFGHvgJBXstLYivGvssS|rjbbNGNkjGThUJNtsWZQ|BmbpAkabccHlbRwHcDSk|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
7920907894424609958.1640246730.1640246730,2021-12-23,52126.0,21,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=LwJZxKuWmvOhPsaCeRjG|IsHcZJuNYwanAAEDxuOE&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|juFuNOTIPfXtdZJlYplx|xAEYTlJDbQNwQTLGxICQ|rGlNdCiXjxXfwsEmOELm|lFpAoUqEvHoyZfCNRuCR|IyjaViNmwBaIncSwIOqv|rjbbNGNkjGThUJNtsWZQ|WhjgAeQRbgBQXhNUfoWY|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
3286765776929061846.1640266710.1640266710,2021-12-23,73069.0,21,event,sOlBKvIWhrIRvUPZnnCK,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=dzen&utm_medium_initial=cpc&utm_campaign_initial=okTXSMadDkjvntEHzIjp&utm_content_initial=LLfCasrxQzJIyuldcuWy&utm_term_initial=aXQzDWsJuGXeBXexNHjc&utm_referrer_initial=sOlBKvIWhrIRvUPZnnCK&rental_page=rental_car,card_web,view_card,,
3408099620948286807.1640242476.1640242476,2021-12-23,156742.0,23,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=UvuMsOSDBWQGOIbDbXfV&rental_page=rental_car,card_web,view_card,,
5597604992749182227.1640275219.1640275219,2021-12-23,126695.0,24,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
5802369916523040435.1640287922.1640287922,2021-12-23,889.0,6,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaab3ql6m-fnmmku8lcd0uvedjttsv1eu_gqejogx1fml5waxegtvpnfupj0_aem_asa70eqi2r13qc2gzhjcfr1objcxjx8xil9h3pvcsdzmtwcyfsofzsntl1w3w4a3i_ouhvobt9nl-sns-_vjjsz_9iqkgcgk5bbprvcvafbawo0kwg69uwdklj3ebyncwhs,card_web,view_card,,
6092200537359662996.1640251299.1640251299,2021-12-23,66312.0,19,event,,sberauto.com/cars/all/bmw/3-serii/bde2c9d5?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|nyJQufAIRtHFpfdZHSnK&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|vFJYCsaLubDpnYloeEEP|xAEYTlJDbQNwQTLGxICQ|ihzSLoPCnXFXviyXtUhk|lFpAoUqEvHoyZfCNRuCR|RwOPMHQvcpoxYVZosxSX|dtYJKUplNmmKCOfiziff|zFUXnxOPohSdmGrQzhoq|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|aKpdgMPHrBtgmCgKDxCp|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
6249139037492493431.1640250488.1640250488,2021-12-23,154765.0,19,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6249139037492493431.1640250488.1640250488,2021-12-23,158656.0,23,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6553996915674241519.1640290822.1640290822,2021-12-23,107084.0,21,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
7460399589687082328.1640283489.1640283489,2021-12-23,121198.0,21,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=WlbWUObZWvsimzdFdLYw|TgvRcHdfCZkFaRSqKVEX&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|QpHOZYTNMHbbfhnqDLUA|xAEYTlJDbQNwQTLGxICQ|HbolMJUevblAbkHClEQa|lFpAoUqEvHoyZfCNRuCR|HbolMJUevblAbkHClEQa|dtYJKUplNmmKCOfiziff|HbolMJUevblAbkHClEQa|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|nTKjQPYMFGDmkNLybFvi|OfdDOXSwHYclonQJpPxh|EEnoZBXHUTLQhNvTLYel|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
8825000580406841530.1640239291.1640239291,2021-12-23,127943.0,19,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?rental_page=rental_car,card_web,view_card,,
8486281905912545532.1640278930.1640278930,2021-12-23,415947.0,17,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=rcScqexpyNHshwBMMfPx&rental_page=rental_car,card_web,view_card,,
8486281905912545532.1640278930.1640278930,2021-12-23,416565.0,20,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=rcScqexpyNHshwBMMfPx&rental_page=rental_car,card_web,view_card,,
3435135800126491598.1640254415.1640254415,2021-12-23,74983.0,20,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6190985472362420328.1640241258.1640241258,2021-12-23,163156.0,22,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
2245296070903178178.1640211392.1640211392,2021-12-23,542955.0,20,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
7067552086594132878.1640246365.1640246365,2021-12-23,87546.0,19,event,,sberauto.com/cars/all/bmw/x3/6a660f0a?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=bJJuEXRheRIxXEaYIXqM|BmWKiKCvBVipoWOpNUIL&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|iJxXDTgPAXGQYOdgCzqe|xAEYTlJDbQNwQTLGxICQ|pmvTbUlmnwAkuHIbvKUg|lFpAoUqEvHoyZfCNRuCR|PXKmsZQabEiuxTzShENt|dtYJKUplNmmKCOfiziff|lBjUokPSlrjEhXYfjfqt|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|EEnoZBXHUTLQhNvTLYel|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
695978587005947194.1640271164.1640271164,2021-12-23,148991.0,11,event,,sberauto.com/cars/all/renault/duster/145d53f1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
2549061803326086488.1640275290.1640275290,2021-12-23,64445.0,20,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
4163647474269193508.1640269095.1640269095,2021-12-23,93168.0,17,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6308864637962324019.1640269877.1640269877,2021-12-23,143130.0,19,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
